Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
24.69,50.95,25.98,50.32,46.56,100.00,0
24.74,51.56,27.09,50.48,48.12,100.00,0
24.79,50.98,27.21,50.53,47.80,100.00,0
24.84,51.84,26.84,51.35,47.68,100.00,0
24.89,51.22,28.02,50.62,48.04,100.00,0
24.94,49.66,25.65,49.44,47.93,100.00,0
24.99,49.02,26.33,48.16,45.98,100.00,0
25.04,49.38,28.94,48.83,46.03,100.00,0
25.09,51.07,27.69,50.34,48.10,100.00,0
25.14,52.34,27.37,51.67,48.56,100.00,0
25.19,51.66,26.27,50.79,47.97,100.00,0
25.25,52.56,26.27,51.81,47.62,100.00,0
25.30,49.58,24.98,48.93,47.56,100.00,0
25.35,51.78,26.38,51.30,47.37,100.00,0
25.40,52.27,26.44,51.29,47.76,100.00,0
25.45,47.65,27.55,46.92,46.15,100.00,0
25.50,49.94,27.63,49.80,47.02,100.00,0
25.55,52.05,27.62,51.21,48.34,100.00,0
25.60,48.57,26.14,47.84,46.28,100.00,0
25.65,51.43,25.19,50.87,46.80,100.00,0
25.70,51.75,24.95,51.01,48.74,100.00,0
25.75,53.27,24.38,52.33,47.74,100.00,0
25.81,47.70,28.14,47.05,46.72,100.00,0
25.85,49.54,27.99,48.76,46.32,100.00,0
25.90,50.57,27.04,50.12,47.75,100.00,0
25.95,49.75,27.47,48.87,45.31,100.00,0
26.00,48.16,27.03,48.08,47.73,100.00,0
26.05,50.40,25.80,49.88,45.98,100.00,0
26.10,53.80,24.77,53.03,48.19,100.00,0
26.16,50.55,28.01,49.92,47.64,100.00,0
26.21,51.31,27.90,50.26,47.15,100.00,0
26.26,49.81,28.30,49.20,45.96,100.00,0
26.31,49.02,26.52,48.30,48.45,100.00,0
26.36,52.11,26.55,51.58,47.69,100.00,0
26.41,48.54,26.73,47.83,45.59,100.00,0
26.46,47.46,25.34,47.59,46.01,100.00,0
26.50,53.77,19.94,52.65,48.72,100.00,0
