Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
57.50,23.94,9.06,22.96,20.20,100.00,0
57.52,24.02,9.28,23.49,20.40,100.00,0
57.54,23.64,7.97,23.12,20.22,100.00,0
57.57,25.22,8.68,24.42,20.28,100.00,0
57.59,25.17,8.48,24.31,20.55,100.00,0
57.62,24.44,9.57,23.95,20.28,100.00,0
57.64,22.22,8.97,21.64,20.57,100.00,0
57.66,25.37,9.49,24.60,20.88,100.00,0
57.69,23.71,8.60,23.05,20.62,100.00,0
57.71,25.86,8.10,25.19,20.63,100.00,0
57.74,22.59,8.21,21.91,20.70,100.00,0
57.76,24.82,8.71,24.60,20.88,100.00,0
57.79,23.63,8.69,23.09,20.58,100.00,0
57.81,25.58,8.35,24.76,21.00,100.00,0
57.84,23.61,8.75,23.13,20.13,100.00,0
57.86,24.05,9.02,23.23,20.41,100.00,0
57.88,23.82,9.12,23.15,20.40,100.00,0
57.91,23.87,8.42,23.21,19.66,100.00,0
57.93,23.17,9.23,22.42,20.15,100.00,0
57.95,23.46,9.35,23.37,20.29,100.00,0
57.98,23.28,8.60,22.62,20.58,100.00,0
58.00,25.11,8.09,24.52,20.47,100.00,0
58.03,25.17,8.49,24.46,20.19,100.00,0
58.05,21.72,8.39,21.04,20.08,100.00,0
58.07,25.48,8.20,24.87,20.69,100.00,0
58.10,23.20,8.35,22.45,20.29,100.00,0
58.12,24.64,8.92,24.02,20.12,100.00,0
58.15,23.89,8.20,22.94,20.62,100.00,0
58.17,23.79,8.94,23.20,20.81,100.00,0
58.19,25.79,8.34,24.96,20.05,100.00,0
58.22,22.09,9.78,21.53,20.49,100.00,0
58.24,25.55,8.58,24.79,20.89,100.00,0
58.27,23.23,8.27,22.60,20.57,100.00,0
58.29,24.02,8.07,23.86,20.73,100.00,0
58.32,24.33,8.71,23.85,20.76,100.00,0
58.34,23.16,10.19,22.36,20.71,100.00,0
58.36,23.07,9.56,22.47,20.36,100.00,0
58.39,24.43,8.25,23.63,20.45,100.00,0
58.41,23.85,10.71,23.24,20.75,100.00,0
58.43,23.85,9.23,23.05,20.61,100.00,0
58.46,25.33,8.96,24.82,20.78,100.00,0
58.48,23.43,9.16,22.56,20.55,100.00,0
58.51,25.02,8.87,24.23,20.08,100.00,0
58.53,22.69,9.16,22.26,20.39,100.00,0
58.55,25.90,8.76,25.15,20.79,100.00,0
58.58,26.06,10.85,25.24,18.87,100.00,0
58.61,21.57,10.03,21.05,18.87,100.00,0
58.63,24.46,8.09,23.86,20.00,100.00,0
58.65,23.59,8.74,22.69,19.01,100.00,0
58.68,22.69,8.86,22.08,19.37,100.00,0
58.70,23.99,8.52,23.50,20.49,100.00,0
58.72,23.31,8.35,22.67,19.25,100.00,0
58.75,23.61,8.54,22.87,19.75,100.00,0
58.77,22.43,8.72,21.80,19.43,100.00,0
58.79,24.61,8.03,23.81,19.62,100.00,0
58.82,21.92,8.32,21.57,20.72,100.00,0
58.84,26.38,7.15,25.34,20.23,100.00,0
58.86,24.32,8.14,23.80,20.33,100.00,0
58.89,21.63,8.09,21.00,20.17,100.00,0
58.91,25.61,8.37,24.82,21.04,100.00,0
58.94,24.01,8.25,23.44,20.69,100.00,0
58.96,23.94,10.98,23.32,20.68,100.00,0
58.98,23.09,8.94,22.27,19.30,100.00,0
59.01,23.78,8.55,23.06,19.54,100.00,0
59.03,26.37,8.15,25.32,19.05,100.00,0
59.06,21.76,9.20,21.47,19.05,100.00,0
59.08,24.20,9.05,23.16,20.20,100.00,0
59.10,22.05,8.65,22.27,19.17,100.00,0
59.13,23.26,8.47,22.50,19.23,100.00,0
59.15,23.80,10.77,23.07,19.18,100.00,0
59.17,22.05,9.07,21.30,19.46,100.00,0
59.19,26.23,8.18,25.67,20.73,100.00,0
59.22,22.23,8.27,21.67,19.14,100.00,0
59.24,24.87,8.05,24.00,20.45,100.00,0
59.27,23.22,8.05,23.30,18.95,100.00,0
59.29,25.02,8.14,24.20,19.09,100.00,0
59.32,18.59,8.25,17.93,19.09,100.00,0
59.33,28.14,7.42,27.55,20.64,100.00,0
59.36,23.02,8.07,22.43,19.15,100.00,0
59.39,22.64,8.49,22.07,19.28,100.00,0
59.41,24.39,7.96,23.59,19.33,100.00,0
59.43,22.63,8.39,21.95,19.34,100.00,0
59.46,24.70,8.56,24.04,20.74,100.00,0
59.48,23.57,8.35,22.89,19.27,100.00,0
59.50,22.62,8.76,21.76,19.05,100.00,0
59.53,24.36,8.32,23.88,20.83,100.00,0
59.55,22.55,9.55,21.80,20.30,100.00,0
59.57,26.02,8.98,25.17,20.72,100.00,0
59.60,23.09,9.18,22.45,20.77,100.00,0
59.62,24.39,8.27,23.70,21.12,100.00,0
59.65,23.49,8.60,22.83,20.34,100.00,0
59.67,24.12,8.67,23.52,19.87,100.00,0
59.69,23.56,8.18,23.40,20.25,100.00,0
59.72,23.18,8.96,22.56,20.20,100.00,0
59.74,25.74,10.75,25.04,20.68,100.00,0
59.77,22.67,8.42,22.35,20.20,100.00,0
59.79,25.69,8.03,24.69,20.65,100.00,0
59.82,22.92,10.88,22.42,20.53,100.00,0
59.84,24.62,9.01,24.24,20.52,100.00,0
59.86,24.63,8.61,23.68,20.79,100.00,0
59.89,24.09,10.91,23.50,20.41,100.00,0
59.91,23.85,8.88,23.31,20.62,100.00,0
59.94,24.42,8.66,23.78,20.16,100.00,0
59.96,22.48,8.54,21.76,20.29,100.00,0
