Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
58.83,92.46,7.77,91.82,89.22,100.00,0
58.92,93.92,8.01,93.51,89.65,100.00,0
59.02,93.78,7.96,93.37,90.07,100.00,0
59.11,95.00,8.01,94.53,91.90,100.00,0
59.20,90.78,7.90,90.58,91.05,100.00,0
59.30,99.26,6.70,98.66,92.65,100.00,0
59.39,93.60,7.01,92.80,90.65,100.00,0
59.49,95.28,7.87,95.05,93.02,100.00,0
59.58,96.29,7.17,95.54,91.08,100.00,0
59.68,92.57,8.50,91.65,90.20,100.00,0
59.77,90.48,8.70,90.60,88.80,100.00,0
59.86,94.25,8.13,93.26,89.62,100.00,0
