Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
3.55,8.17,4.09,8.03,4.79,100.00,0
3.56,9.06,3.87,8.71,4.59,100.00,0
3.57,9.61,4.23,9.22,4.81,100.00,0
3.58,8.57,4.11,8.51,4.86,100.00,0
3.58,8.79,4.14,8.42,4.74,100.00,0
3.59,8.33,4.05,7.98,4.80,100.00,0
3.60,8.45,4.09,8.24,4.60,100.00,0
3.61,9.17,4.25,8.54,4.79,100.00,0
3.62,8.96,4.06,8.91,4.78,100.00,0
3.63,9.31,4.01,8.90,5.31,100.00,0
3.64,8.76,4.32,8.74,4.81,100.00,0
3.65,8.73,3.83,8.35,4.76,100.00,0
3.65,8.31,4.50,7.59,4.76,100.00,0
3.66,7.76,3.62,7.45,4.86,100.00,0
3.67,8.41,3.74,8.03,4.63,100.00,0
3.68,7.41,3.70,7.09,4.89,100.00,0
3.69,7.77,3.85,7.51,4.83,100.00,0
3.69,8.53,3.85,8.15,4.86,100.00,0
3.70,8.94,3.94,8.52,4.88,100.00,0
3.71,9.01,4.10,8.17,4.82,100.00,0
3.72,8.53,4.53,8.46,4.81,100.00,0
3.73,8.69,3.96,8.25,4.99,100.00,0
3.74,7.68,3.96,7.60,4.87,100.00,0
3.75,8.33,3.67,8.01,4.81,100.00,0
3.75,7.92,3.74,7.71,4.85,100.00,0
3.76,8.28,3.65,7.57,4.80,100.00,0
3.77,8.31,3.47,7.72,4.79,100.00,0
3.78,7.65,3.95,7.62,4.75,100.00,0
3.79,7.56,3.78,7.15,4.75,100.00,0
3.79,7.99,3.75,7.74,4.84,100.00,0
3.80,7.98,3.70,7.79,4.82,100.00,0
3.81,8.12,3.70,7.69,4.83,100.00,0
3.82,7.82,3.85,7.67,4.86,100.00,0
3.83,8.32,3.96,8.03,4.87,100.00,0
3.83,8.58,4.10,8.29,4.66,100.00,0
3.84,8.52,3.76,7.90,4.62,100.00,0
3.85,8.25,3.88,7.95,4.82,100.00,0
3.86,8.95,4.56,8.40,4.76,100.00,0
