Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
22.27,27.93,8.24,27.08,23.21,100.00,0
22.30,27.02,7.49,26.35,23.25,100.00,0
22.33,27.29,7.55,26.60,22.92,100.00,0
22.36,22.01,6.99,21.66,22.92,100.00,0
22.38,20.19,7.15,19.73,23.39,100.00,0
22.40,19.02,6.41,18.71,23.35,100.00,0
22.42,20.23,5.57,19.39,22.90,100.00,0
22.44,24.12,6.73,23.06,23.27,100.00,0
22.46,51.97,6.84,50.00,23.23,100.00,0
22.51,28.32,7.90,27.99,22.74,100.00,0
22.54,26.85,7.13,25.74,24.36,100.00,0
22.57,26.60,7.33,25.97,22.80,100.00,0
22.60,26.47,7.84,25.57,22.88,100.00,0
22.62,26.41,8.59,25.78,23.10,100.00,0
22.65,27.93,7.77,26.54,22.82,100.00,0
22.68,26.18,7.79,25.76,23.18,100.00,0
22.70,28.51,7.97,27.79,21.49,100.00,0
22.73,26.27,8.08,25.44,24.29,100.00,0
22.76,26.36,7.25,25.79,22.47,100.00,0
22.78,26.29,7.85,25.76,22.47,100.00,0
22.81,29.57,7.31,28.56,22.98,100.00,0
22.84,27.38,8.37,26.66,22.92,100.00,0
22.87,27.24,9.46,26.45,22.90,100.00,0
22.89,26.17,8.40,25.35,23.00,100.00,0
22.92,27.21,7.28,26.33,23.16,100.00,0
22.95,27.73,8.34,26.34,23.09,100.00,0
22.98,26.60,7.83,26.18,22.92,100.00,0
23.00,24.48,7.55,23.72,23.33,100.00,0
23.03,26.89,7.90,26.35,23.16,100.00,0
23.05,25.18,7.93,24.67,22.62,100.00,0
23.08,22.10,8.02,21.36,22.62,100.00,0
23.10,30.37,7.43,29.03,22.23,100.00,0
23.13,26.55,9.10,26.41,22.72,100.00,0
23.16,21.43,6.96,21.22,22.72,100.00,0
23.18,22.06,6.60,20.77,23.01,100.00,0
23.20,22.99,7.33,23.01,23.27,100.00,0
23.22,23.43,6.49,22.52,22.91,100.00,0
23.25,24.37,7.52,23.80,23.05,100.00,0
23.27,25.76,7.62,24.87,21.97,100.00,0
23.30,25.85,7.19,25.11,21.91,100.00,0
23.32,38.97,8.35,37.46,21.76,100.00,0
23.36,26.93,8.55,26.69,23.66,100.00,0
23.39,26.02,8.10,25.32,22.35,100.00,0
23.42,27.85,8.26,26.77,22.13,100.00,0
23.44,27.14,9.32,26.49,23.44,100.00,0
23.47,27.16,8.71,26.32,22.06,100.00,0
23.50,25.98,7.59,25.07,23.25,100.00,0
23.52,26.92,7.79,26.81,23.32,100.00,0
23.55,23.43,7.09,22.29,23.32,100.00,0
23.57,30.44,7.57,29.46,23.22,100.00,0
23.60,26.96,7.75,26.16,23.15,100.00,0
23.63,28.67,7.71,28.32,23.07,100.00,0
23.66,27.01,8.38,26.45,23.85,100.00,0
23.69,24.10,8.53,23.06,22.71,100.00,0
23.71,26.88,8.29,25.84,23.16,100.00,0
23.74,27.42,8.47,26.98,23.07,100.00,0
23.77,23.77,7.66,23.60,23.01,100.00,0
23.79,24.40,7.04,23.30,23.01,100.00,0
23.81,30.40,7.38,29.52,23.29,100.00,0
23.84,26.80,7.85,26.26,23.35,100.00,0
23.87,22.93,7.66,22.22,23.35,100.00,0
23.89,27.46,7.65,26.72,23.44,100.00,0
23.92,25.86,8.48,25.49,23.17,100.00,0
23.95,27.68,7.07,26.61,23.26,100.00,0
23.97,27.52,8.85,26.69,22.81,100.00,0
24.00,28.10,8.34,27.52,22.73,100.00,0
24.03,25.73,7.57,24.96,22.66,100.00,0
24.06,27.02,9.44,26.48,22.57,100.00,0
24.08,25.13,8.09,24.55,22.57,100.00,0
24.11,27.27,7.66,26.32,22.44,100.00,0
24.14,25.46,7.23,24.78,22.44,100.00,0
24.16,26.80,7.57,26.21,23.22,100.00,0
24.19,23.77,7.86,23.31,23.34,100.00,0
24.21,27.99,7.25,27.38,23.86,100.00,0
24.24,29.46,7.57,28.54,24.06,100.00,0
24.27,23.41,6.66,23.04,24.26,100.00,0
24.29,23.56,6.68,22.62,24.49,100.00,0
24.32,36.29,8.48,35.29,23.03,100.00,0
24.35,25.43,8.05,24.77,23.44,100.00,0
24.38,24.88,7.49,24.48,23.44,100.00,0
24.40,36.34,6.77,35.28,22.43,100.00,0
24.44,26.27,7.57,25.00,23.03,100.00,0
24.47,28.37,7.43,28.04,23.61,100.00,0
24.49,23.19,8.18,22.80,23.61,100.00,0
24.52,21.14,6.41,20.16,24.34,100.00,0
24.54,22.67,7.51,22.54,23.72,100.00,0
24.56,19.34,6.79,18.91,23.59,100.00,0
24.58,22.81,5.71,21.56,23.38,100.00,0
24.60,29.83,6.62,29.35,23.40,100.00,0
24.63,26.94,7.47,25.95,23.26,100.00,0
24.66,26.86,7.71,26.13,21.86,100.00,0
24.69,26.58,7.62,26.11,22.08,100.00,0
24.71,26.39,7.77,25.93,23.86,100.00,0
24.74,21.50,7.23,21.29,23.73,100.00,0
24.76,20.57,6.18,20.00,23.83,100.00,0
24.78,26.20,5.86,22.44,23.88,100.00,0
24.81,27.11,6.45,28.52,23.42,100.00,0
24.83,28.13,7.78,27.52,23.41,100.00,0
24.86,24.67,8.26,24.03,23.06,100.00,0
24.89,27.89,7.96,26.60,23.04,100.00,0
24.92,27.38,7.29,26.82,22.70,100.00,0
24.94,26.56,7.12,25.94,22.72,100.00,0
24.97,27.23,7.89,26.62,22.53,100.00,0
25.00,46.88,7.15,45.91,22.54,100.00,0
25.04,28.00,8.41,27.68,21.80,100.00,0
25.07,26.92,7.46,25.27,24.15,100.00,0
25.10,26.44,7.81,26.50,22.57,100.00,0
25.12,27.32,7.22,25.94,23.12,100.00,0
25.15,24.87,8.70,24.97,23.12,100.00,0
25.18,23.44,6.83,22.49,23.48,100.00,0
25.20,28.28,7.79,27.61,23.68,100.00,0
25.23,26.88,7.49,26.16,23.56,100.00,0
25.26,28.13,9.05,27.05,23.62,100.00,0
25.28,26.38,8.85,26.09,23.38,100.00,0
25.31,29.82,7.24,29.05,23.29,100.00,0
25.34,25.90,8.69,24.96,23.33,100.00,0
25.37,21.74,7.18,21.21,23.33,100.00,0
25.39,25.07,8.86,24.28,23.70,100.00,0
25.41,26.80,9.15,25.84,23.72,100.00,0
25.44,26.77,9.52,26.43,23.19,100.00,0
25.47,29.87,8.20,28.60,21.89,100.00,0
25.50,26.45,8.32,25.68,22.00,100.00,0
25.52,29.09,7.36,28.75,23.15,100.00,0
25.55,28.65,7.62,27.00,24.38,100.00,0
25.58,22.75,7.67,22.68,24.38,100.00,0
25.60,19.48,6.28,19.14,22.99,100.00,0
25.62,18.05,6.03,17.59,23.50,100.00,0
25.64,24.21,5.58,23.30,23.60,100.00,0
25.66,28.53,7.00,27.75,23.37,100.00,0
25.69,27.56,7.44,26.88,23.00,100.00,0
25.72,26.11,8.17,25.42,22.97,100.00,0
25.75,27.36,8.36,26.96,23.14,100.00,0
25.77,28.04,7.18,27.18,23.29,100.00,0
25.80,29.20,7.73,28.37,23.11,100.00,0
25.83,23.74,8.57,23.22,22.45,100.00,0
25.86,20.88,6.74,20.79,23.11,100.00,0
25.88,20.26,6.35,19.62,22.97,100.00,0
25.90,24.84,6.65,22.44,24.95,100.00,0
25.92,50.21,9.79,50.77,23.32,100.00,0
25.97,28.45,8.54,27.52,23.88,100.00,0
26.00,26.07,8.34,25.59,23.65,100.00,0
26.03,25.87,7.56,24.62,22.24,100.00,0
26.05,27.16,7.91,26.84,22.38,100.00,0
