Percentile,Frame (ms), GT (ms), RT (ms), GPU (ms),DynRes,Context
54.04,224.27,143.65,179.07,219.54,100.00,0
54.26,223.70,146.87,223.13,218.91,100.00,0
54.49,223.05,146.26,223.39,217.28,100.00,0
54.71,224.47,144.38,221.13,220.90,100.00,0
54.94,221.88,139.73,224.27,217.79,100.00,0
55.16,223.94,152.77,221.84,218.85,100.00,0
55.38,225.24,148.82,222.89,221.07,100.00,0
55.61,332.70,131.82,539.22,214.05,100.00,0
55.94,159.16,158.93,28.21,216.53,100.00,0
56.10,176.92,102.41,144.84,225.68,100.00,0
56.28,224.35,144.37,180.11,218.97,100.00,0
56.50,224.49,142.62,223.04,219.84,100.00,0
56.72,226.30,147.56,224.97,218.10,100.00,0
56.95,222.40,139.25,226.04,218.06,100.00,0
57.17,225.21,143.93,219.47,219.51,100.00,0
57.40,224.21,146.19,224.78,221.52,100.00,0
57.62,222.89,149.02,223.94,218.02,100.00,0
57.85,223.99,137.34,221.97,220.12,100.00,0
58.07,225.82,139.69,224.40,221.80,100.00,0
58.30,222.22,137.99,224.27,218.30,100.00,0
58.52,223.92,143.37,221.80,218.88,100.00,0
58.74,226.61,137.97,223.31,221.92,100.00,0
58.97,223.18,144.25,225.66,219.46,100.00,0
59.19,225.40,146.07,222.65,219.45,100.00,0
59.42,225.57,150.25,224.37,221.11,100.00,0
